
		 =====| EXECUTANDO RODADA 1 |=====

População: 100, Iterações: 100, Melhor: -894.646484
População: 50, Iterações: 100, Melhor: -894.647644
População: 100, Iterações: 100, Melhor: -894.647400
População: 50, Iterações: 100, Melhor: -894.656311
População: 100, Iterações: 100, Melhor: -959.643066
População: 50, Iterações: 100, Melhor: -888.953308
População: 100, Iterações: 100, Melhor: -821.225769
População: 50, Iterações: 100, Melhor: -821.221741
População: 100, Iterações: 100, Melhor: -894.646240
População: 50, Iterações: 100, Melhor: -821.217590
População: 100, Iterações: 100, Melhor: -894.642212
População: 50, Iterações: 100, Melhor: -786.525940
População: 100, Iterações: 100, Melhor: -894.641418
População: 50, Iterações: 100, Melhor: -718.169739
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.643250
População: 100, Iterações: 100, Melhor: -959.643616
População: 50, Iterações: 100, Melhor: -959.643494
População: 100, Iterações: 100, Melhor: -959.643494
População: 50, Iterações: 100, Melhor: -959.643250
População: 100, Iterações: 100, Melhor: -959.642944
População: 50, Iterações: 100, Melhor: -959.643127
População: 100, Iterações: 100, Melhor: -959.643372
População: 50, Iterações: 100, Melhor: -959.642883
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643188
População: 50, Iterações: 100, Melhor: -959.643188
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643066
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643188
População: 100, Iterações: 100, Melhor: -959.643250
População: 50, Iterações: 100, Melhor: -718.170044
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.642883
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643372
População: 50, Iterações: 100, Melhor: -894.650696
População: 100, Iterações: 100, Melhor: -894.636780
População: 50, Iterações: 100, Melhor: -894.645020
População: 100, Iterações: 100, Melhor: -894.659668
População: 50, Iterações: 100, Melhor: -894.649597
População: 100, Iterações: 100, Melhor: -959.643005
População: 50, Iterações: 100, Melhor: -888.952942
População: 100, Iterações: 100, Melhor: -959.643555
População: 50, Iterações: 100, Melhor: -959.643494
População: 100, Iterações: 100, Melhor: -959.643494
População: 50, Iterações: 100, Melhor: -959.643372
População: 100, Iterações: 100, Melhor: -959.643311
População: 50, Iterações: 100, Melhor: -959.643311
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643188
População: 100, Iterações: 100, Melhor: -959.643494
População: 50, Iterações: 100, Melhor: -959.643555
População: 100, Iterações: 100, Melhor: -959.643372
População: 50, Iterações: 100, Melhor: -959.643066
População: 100, Iterações: 100, Melhor: -959.643677
População: 50, Iterações: 100, Melhor: -959.643127
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643250
População: 100, Iterações: 100, Melhor: -959.643433
População: 50, Iterações: 100, Melhor: -959.643127
